2025-12-04 02:22:42,832 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 122
2025-12-04 02:22:42,832 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 103
2025-12-04 02:22:42,833 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2025-12-04 02:22:42,833 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 63
2025-12-04 02:22:42,834 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 64
2025-12-04 02:22:42,834 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 65
2025-12-04 02:22:42,834 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 66
2025-12-04 02:22:51,775 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link_4 to child Link_5 failed
2025-12-04 02:22:51,786 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_6
2025-12-04 02:22:51,787 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link_5
2025-12-04 02:22:51,787 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-12-04 02:22:51,788 INFO  ExportHelperExtension.cs: 1402 - Fixing 164
2025-12-04 02:22:51,789 INFO  ExportHelperExtension.cs: 1402 - Fixing 161
2025-12-04 02:22:51,789 INFO  ExportHelperExtension.cs: 1402 - Fixing 122
2025-12-04 02:22:51,789 INFO  ExportHelperExtension.cs: 1402 - Fixing 103
2025-12-04 02:22:51,790 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-12-04 02:22:51,790 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-12-04 02:22:51,793 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2025-12-04 02:22:51,793 INFO  ExportHelperExtension.cs: 1402 - Fixing 63
2025-12-04 02:22:51,794 INFO  ExportHelperExtension.cs: 1402 - Fixing 64
2025-12-04 02:22:51,794 INFO  ExportHelperExtension.cs: 1402 - Fixing 65
2025-12-04 02:22:51,794 INFO  ExportHelperExtension.cs: 1402 - Fixing 66
2025-12-04 02:22:54,083 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
